ID	log2fold	p	p.adj
ENSG00000221643	1.04	0.00011900833945	0.00234732325724
ENSG00000156110	-0.45	0.0112485015202	0.0485016253081
ENSG00000156113	0.32	0.603254361915	0.747976145662
ENSG00000165983	-0.36	0.0188560975434	0.0697346450295
ENSG00000142528	-0.1	0.244155735385	0.41590066382
ENSG00000165943	-0.23	0.00998001984756	0.0444705936043
ENSG00000149516	-0.51	0.263764568629	0.438062972243
ENSG00000165949	1.84	0.0149264165391	0.0591670584095
ENSG00000165948	-0.15	0.419763724552	0.594494070442
ENSG00000163734	0.08	0.828654525539	0.903468736167
ENSG00000163735	-0.12	0.730726603701	0.840948726968
ENSG00000163736	0.62	0.125995634726	0.262685565485
ENSG00000163737	0.68	0.0539740547143	0.146482485447
ENSG00000163738	-0.44	0.0132205163991	0.054235671531
ENSG00000163739	0.19	0.323495354123	0.500841560918
ENSG00000239959	0	0.994906211896	0.997428367241
ENSG00000239951	-0.14	0.69849559645	0.819063227382
ENSG00000267065	0.99	0.0099618606043	0.0444136895827
ENSG00000118596	-0.28	0.160030152093	0.310228386345
ENSG00000232437	0.51	0.426344843722	NA
ENSG00000174705	2.17	1.90729791522E-07	4.31012999357E-05
ENSG00000115145	-0.05	0.738792931708	0.846005438134
ENSG00000028839	0.04	0.743450458217	0.849003391692
ENSG00000259051	0.28	0.308736272203	0.484813544882
ENSG00000259056	-2.25	0.00224535149878	NA
ENSG00000257907	-0.09	0.873194183506	NA
ENSG00000205423	0.2	0.299868484649	0.475842934778
ENSG00000272084	0.5	0.016342476337	0.0632584467414
ENSG00000225964	0.25	0.587868912503	0.736117849672
ENSG00000225963	0.1	0.599606153666	0.745087971416
ENSG00000225968	-1.65	0.0106853644034	NA
ENSG00000225969	1.86	4.38174139765E-05	0.001255675844
ENSG00000229056	-0.19	0.591117909179	0.738601671879
ENSG00000229054	0.79	0.0210216078974	0.0753212697893
ENSG00000157445	-0.14	0.476185602043	0.644805796112
ENSG00000118046	0.33	0.0158393853313	0.0618152853852
ENSG00000214688	0.65	0.00173888439748	0.0133183502206
ENSG00000227523	0.39	0.543670076698	NA
ENSG00000227527	-0.1	0.763569158777	0.861324887067
ENSG00000162066	0.21	0.176905803162	0.333568094202
ENSG00000127989	-0.23	0.135853417851	0.277459967187
ENSG00000162063	-0.23	0.175173493469	0.331390592063
ENSG00000162062	0.12	0.687931321974	0.8111730064
ENSG00000169696	0.11	0.494152102523	0.660056354913
ENSG00000166762	-0.51	0.0231564070345	0.0806480590216
ENSG00000166763	-0.91	0.0501876780977	0.13923222564
ENSG00000244676	-0.47	0.387311736219	NA
ENSG00000244675	0.57	0.104831368701	0.231432705297
ENSG00000157992	0.07	0.729290994665	0.840111502156
ENSG00000011114	-0.16	0.0898009488935	0.207842071337
ENSG00000091483	0.05	0.578001211984	0.727777009741
ENSG00000251682	0.9	0.00952711841594	0.0430999934744
ENSG00000165494	-0.27	0.0457602495333	0.130439689899
ENSG00000178209	0.63	8.14994951556E-05	0.00185409397992
ENSG00000164729	-0.31	0.576989329369	0.72701246065
ENSG00000178201	-0.15	0.618206400661	0.759063846517
ENSG00000178202	-0.79	0.000132347900313	0.00250147897482
ENSG00000252349	0.48	0.410645806339	NA
ENSG00000135404	0.89	0.000219611923904	0.0034237527795
ENSG00000166183	0.55	0.434862713365	NA
ENSG00000091732	-0.01	0.958123902936	0.978495479421
ENSG00000236880	1.05	0.291506832985	NA
ENSG00000251537	-0.58	0.414520776389	NA
ENSG00000113532	-0.17	0.363540013731	0.541566891375
ENSG00000251532	-2.03	0.0145200442507	NA
ENSG00000119318	0.37	0.0276223906057	0.0915396765769
ENSG00000119314	0.02	0.919229053404	0.956861658076
ENSG00000266853	-0.86	0.136265150052	NA
ENSG00000266852	-0.92	0.150811800336	0.298129513371
ENSG00000257270	-0.28	0.201617154173	0.365768897702
ENSG00000257277	0.09	0.752957713169	0.855015971678
ENSG00000257275	-0.31	0.505496034623	0.668770952244
ENSG00000257279	0.6	0.0805404135571	0.192492237397
ENSG00000145536	-0.67	0.213398579969	0.380572830176
ENSG00000228878	-0.11	0.600190156449	0.745648241459
ENSG00000281958	-0.76	0.0134286099284	0.0548612356027
ENSG00000165238	0.12	0.727664751718	0.838813414177
ENSG00000185477	-0.46	0.0160439043586	0.0623570454744
ENSG00000185475	0.31	0.00203413511312	0.0147712401967
ENSG00000165233	0.52	5.42408818177E-05	0.00143878703245
ENSG00000101158	-0.14	0.0838874797516	0.197963527441
ENSG00000170037	0.09	0.322958568128	0.500206325361
ENSG00000101152	0.51	0.000190562177267	0.00311092453417
ENSG00000125089	0.65	1.19667886173E-05	0.000556802142651
ENSG00000175203	0.43	3.67863151929E-05	0.00114249435458
ENSG00000171786	0.79	0.000549670316339	0.00614636063435
ENSG00000175206	0.09	0.747696880898	0.851925646577
ENSG00000090432	0.24	0.0187563226201	0.0694831796398
ENSG00000196668	0.53	0.0037346089293	0.0222650252951
ENSG00000201512	-0.51	0.313208959586	0.489919659401
ENSG00000196663	0.59	0.00265795844994	0.0177008116973
ENSG00000196666	0.55	0.374714742403	NA
ENSG00000196664	0.07	0.703491303269	0.82220676012
ENSG00000197134	-1.01	0.00181475157387	0.0137222515439
ENSG00000197136	0.12	0.331305742175	0.509476516548
ENSG00000161800	-0.18	0.0489883215648	0.136832830381
ENSG00000255521	-0.46	0.285541240261	0.461125879597
ENSG00000214357	-0.09	0.76693744506	0.863277594705
ENSG00000207042	0.02	0.939827356795	0.968101737444
ENSG00000253598	-1.2	0.0130068199071	0.053580872006
ENSG00000214351	0.17	0.595303922654	0.741995665112
ENSG00000253590	-0.29	0.646891646844	0.780793042883
ENSG00000238241	-0.9	0.0111570734385	0.0482125366143
ENSG00000214353	0.04	0.841367659825	0.911180823018
ENSG00000203965	-0.71	0.0032872170631	0.0203972388348
ENSG00000253483	-0.11	0.762310995646	0.860649655317
ENSG00000275197	-0.13	0.744663525498	0.849775219209
ENSG00000213281	-0.25	0.106984597623	0.234875141783
ENSG00000276454	-0.87	0.0563575848931	0.150914431141
ENSG00000179010	0.1	0.355946141171	0.534279481131
ENSG00000134910	0.01	0.920328848586	0.957443835414
ENSG00000198113	0.61	2.12108154929E-05	0.000817481747187
ENSG00000255358	0.79	0.0107027457514	0.0468033083652
ENSG00000250959	-0.18	0.251122228151	0.42398094703
ENSG00000278991	-1.33	0.000964763344806	0.00899839019086
ENSG00000278993	0.3	0.0531842357304	0.144913095854
ENSG00000278999	0.35	0.335226404653	0.513741014636
ENSG00000248774	0.34	0.276302156194	0.45167740697
ENSG00000204531	0.13	0.690655051996	0.813132037003
ENSG00000240563	0.2	0.657689700605	0.788845938018
ENSG00000188976	0.05	0.650145453647	0.783288183213
ENSG00000134007	0.08	0.846107643764	0.914227785576
ENSG00000200091	-0.12	0.792091322056	0.878957250608
ENSG00000200090	-0.34	0.126716062328	0.263724123052
ENSG00000200095	-0.29	0.473198483282	0.642639731498
ENSG00000142534	0.1	0.545173977609	0.701427871196
ENSG00000272361	-0.64	0.127897218046	0.265658859403
ENSG00000206875	0.28	0.371157463481	0.54928808269
ENSG00000272368	0.27	0.0912184887891	0.209996342485
ENSG00000272369	0.21	0.512984632142	0.675364775646
ENSG00000268903	1.16	4.08472324385E-06	0.000276920894657
ENSG00000279483	0.37	0.289351458061	0.464811549446
ENSG00000279488	-0.06	0.932325736779	NA
ENSG00000201801	1	0.200892651258	NA
ENSG00000132819	0.49	0.0833692133639	0.197325156579
ENSG00000177173	-0.14	0.64047174255	0.775917160585
ENSG00000237004	-0.14	0.755926526922	0.856654151819
ENSG00000272337	0.01	0.990143192443	0.995150958989
ENSG00000240385	1.67	0.0112087069799	0.0484004002217
ENSG00000240382	0.19	0.676515420938	0.802979236057
ENSG00000133142	-0.03	0.858529210286	0.92214843609
ENSG00000141560	-0.26	0.100286970394	0.224343285897
ENSG00000277462	-0.49	0.0243295953395	0.0833876409383
ENSG00000277463	0.3	0.383884799735	0.561834166555
ENSG00000141564	-0.25	0.0996969234872	0.223405736255
ENSG00000141568	-0.06	0.284556696911	0.460256394294
ENSG00000273253	0.93	9.48841821331E-06	0.000482101043609
ENSG00000279738	-0.01	0.971806187708	0.985802410005
ENSG00000173692	0.29	0.00577368558484	0.0303899759443
ENSG00000253385	-0.18	0.760435875475	0.859465678445
ENSG00000273257	0.41	0.547088898873	NA
ENSG00000000938	0.81	2.51350983963E-05	0.000907771103115
ENSG00000235280	-0.87	0.0343678049912	0.106570736648
ENSG00000137393	0.36	0.116772081526	0.249657330205
ENSG00000276417	-0.14	0.788173366377	NA
ENSG00000113312	0.31	0.0130872122474	0.053846605203
ENSG00000113319	-0.82	0.00169555860855	0.013128726879
ENSG00000113318	0.06	0.657879896596	0.788990355644
ENSG00000145715	-0.2	0.0923309760101	0.211892501005
ENSG00000257497	-0.32	0.101167873783	0.225693263835
ENSG00000232788	0.11	0.5683361625	0.720378229904
ENSG00000271109	-0.57	0.0356948727573	0.1095547718
ENSG00000271105	-0.27	0.383893178622	0.561834166555
ENSG00000276334	-0.31	0.205420410267	0.370719158412
ENSG00000085982	-0.13	0.221937930146	0.390547553137
ENSG00000270277	0.78	0.00157719725293	0.0125246775159
ENSG00000270270	-0.49	0.360476794368	NA
ENSG00000224565	-2.28	0.000564069582423	0.00623966721556
ENSG00000224566	-0.96	0.0837115844855	0.197721329551
ENSG00000133858	-0.19	0.0750468059283	0.18346493005
ENSG00000171735	0.17	0.0996534519139	0.223368326754
ENSG00000006831	0.04	0.552654171483	0.707525408295
ENSG00000006837	-0.36	0.195459295676	0.357932939157
ENSG00000235314	0.23	0.139478806822	0.282577965188
ENSG00000110665	-0.08	0.444752619989	0.616454826047
ENSG00000235316	-0.52	0.0241009397808	0.0828552737059
ENSG00000110660	-0.53	0.00708668910488	0.0351563786495
ENSG00000235313	0.56	0.000209779232466	0.00332952617255
ENSG00000275734	0.89	0.0139244432497	0.0563244441576
ENSG00000235318	-0.26	0.712583456178	NA
ENSG00000144040	0.81	2.83842567342E-07	5.52050527696E-05
ENSG00000144043	0.11	0.228022194312	0.397451746612
ENSG00000144045	0.17	0.646635221613	0.780673681614
ENSG00000144048	-0.17	0.111360149617	0.241547017269
ENSG00000122779	-0.05	0.6468965789	0.780793042883
ENSG00000141665	-0.89	0.00602904015116	0.0313450903325
ENSG00000230923	-0.15	0.790388386564	NA
ENSG00000230927	-0.89	0.169559179298	NA
ENSG00000072657	1.24	0.0219047345335	0.0775823899626
ENSG00000181007	-0.62	0.000592632317922	0.00645881897233
ENSG00000181004	-0.17	0.287469355602	0.462987429939
ENSG00000126091	0.21	0.313371712566	0.489931079645
ENSG00000171992	-0.67	0.0171108078492	0.0652761192666
ENSG00000162944	0.47	0.0126489476325	0.0526126806724
ENSG00000171999	0.11	0.792793284481	0.879407183122
ENSG00000186891	-0.46	0.118117593119	0.251509256918
ENSG00000087586	-0.04	0.794881513211	0.880776526827
ENSG00000087589	-0.27	0.0966629505373	0.218919393944
ENSG00000083807	-0.26	0.231217378023	0.401003888249
ENSG00000078070	-0.28	0.00987562811381	0.0441811978267
ENSG00000139364	-1.55	0.0135661154221	NA
ENSG00000131171	0.32	0.0563362160156	0.150885262549
ENSG00000131174	0.23	0.436916567261	0.609510042211
ENSG00000221042	1.93	0.0120451937437	NA
ENSG00000132485	-0.47	0.00796584847148	0.0381691543884
ENSG00000196914	-0.01	0.982271390791	0.99074752649
ENSG00000111206	0.09	0.645571345481	0.779930949345
ENSG00000006607	-0.46	0.00180080688155	0.0136734546193
ENSG00000135709	0.41	0.0112016164845	0.048378586812
ENSG00000188566	0.44	0.00119112659461	0.0103376195454
ENSG00000180758	-0.36	0.058604718783	0.154766028635
ENSG00000263574	-1.59	0.000170837929897	0.00292049164308
ENSG00000213942	0.95	0.0743282070258	0.18221507349
ENSG00000213949	0.24	0.324979273608	0.502647037622
ENSG00000188690	-0.08	0.561859697073	0.714612290531
ENSG00000188693	-0.76	0.328013956844	NA
ENSG00000118200	-0.3	0.140317326752	0.28369542682
ENSG00000273199	0.18	0.644487636493	0.779164534186
ENSG00000149357	0.74	2.15825744262E-08	1.16388937724E-05
ENSG00000273196	0.69	0.224795275059	NA
ENSG00000142867	0.02	0.910971805228	0.952127413326
ENSG00000259520	-0.23	0.604357189979	0.748869628828
ENSG00000213493	0.55	0.313252466844	0.489919659401
ENSG00000213492	0.52	0.234090309145	0.404365394869
ENSG00000264920	0	0.990936603769	0.995445870547
ENSG00000105072	-0.02	0.931598687254	0.96423003931
ENSG00000131828	-0.13	0.044625765326	0.12820924563
ENSG00000070404	0.98	9.38591354378E-07	0.000120383219766
ENSG00000241015	-0.09	0.644689911336	0.779284649708
ENSG00000152904	0.03	0.764668123663	0.861888962118
ENSG00000146373	0.05	0.8347307639	0.906824010472
ENSG00000146376	0.05	0.76029702968	0.859349684192
ENSG00000222028	-0.38	0.658048242582	NA
ENSG00000244060	-0.32	0.525642333626	NA
ENSG00000133460	-0.49	0.0115943343633	0.0495962440548
ENSG00000227053	-1.48	0.0225940780603	NA
ENSG00000227055	-0.14	0.534689093098	0.693262212108
ENSG00000227057	0	0.982536975619	0.990849574432
ENSG00000267472	-0.71	0.0209309787961	0.0751132618122
ENSG00000267470	-0.54	0.0758183056618	0.184779864086
ENSG00000267476	0.06	0.904026783336	0.948775689211
ENSG00000267474	0.45	0.00431849551726	0.0247331068389
ENSG00000267475	0.51	0.00105449618283	0.00957195310871
ENSG00000163719	0.4	0.000587097223567	0.00641078827464
ENSG00000223991	0.1	0.78002118835	0.870939850226
ENSG00000186340	-0.02	0.896206952449	0.944784013138
ENSG00000068394	0.28	0.00707415061357	0.0351173197295
ENSG00000164291	-0.77	0.000477705734365	0.00558777268602
ENSG00000184857	0.08	0.360043798741	0.538115347475
ENSG00000108691	-1.54	0.0217286673912	0.0771245803829
ENSG00000074966	-0.87	0.00044585235679	0.00537833488659
ENSG00000074964	0.22	0.282969448118	0.45859566047
ENSG00000170935	-0.39	0.392603378434	0.569871717348
ENSG00000108244	0.61	0.0590404045499	0.155483986588
ENSG00000149823	0.02	0.866917906206	0.926419927871
ENSG00000236296	-0.9	0.0543531667829	0.147157912075
ENSG00000223779	0.96	0.375510230024	NA
ENSG00000236297	-1.4	0.000152394780613	0.00270054021985
ENSG00000109272	0.08	0.865225527868	0.925737084603
ENSG00000215417	-0.41	0.0355805425616	0.109274542312
ENSG00000223374	-0.65	0.00318278034853	0.0199369092159
ENSG00000260121	-0.34	0.084735512366	0.199543890177
ENSG00000239082	-0.94	0.215166197971	NA
ENSG00000196620	0.02	0.983502591231	NA
ENSG00000197961	-0.39	0.00683835190664	0.0343335620061
ENSG00000260128	-0.44	0.414545949911	0.589602967062
ENSG00000026297	0.41	0.0279750874165	0.0924102980651
ENSG00000196460	-0.61	0.130336798151	0.269252267676
ENSG00000196465	0.47	0.000548897825531	0.00614188603836
ENSG00000196466	-0.43	0.050451000916	0.139766649123
ENSG00000124164	-0.14	0.091621938918	0.210720690767
ENSG00000124160	-0.16	0.0316286764518	0.100722753301
ENSG00000150676	0.34	0.578070868174	NA
ENSG00000238198	-0.17	0.511293486615	0.673923555738
ENSG00000226828	-0.07	0.865611174794	0.926024434423
ENSG00000239332	0.16	0.701768096153	0.821123003379
ENSG00000226824	-0.01	0.954442430736	0.97624838333
ENSG00000226822	0.84	0.000863254658529	0.00830292117454
ENSG00000140025	-0.11	0.377849483737	0.556073560602
ENSG00000140022	0.01	0.972238860724	0.985908957103
ENSG00000269961	0.22	0.321318699511	0.49862876773
ENSG00000283945	1.22	0.120219685547	NA
ENSG00000272417	-0.44	0.214292272253	0.381364061803
ENSG00000168746	0.5	0.503682717917	NA
ENSG00000107290	-0.25	0.0359716500307	0.110034202904
ENSG00000185065	0.57	0.0261159925076	0.0879602938568
ENSG00000152292	0.74	0.156822347143	0.306060260982
ENSG00000152291	0.19	0.0812814989482	0.19386553202
ENSG00000206650	0.05	0.933117761213	NA
ENSG00000213131	-0.43	0.115699477903	0.248039929356
ENSG00000213139	-0.3	0.0531257755848	0.14484996664
ENSG00000160999	0.97	3.91270099239E-06	0.000274633454437
ENSG00000152128	-0.5	0.0372316461781	0.112797816715
ENSG00000152127	-0.2	0.0426350714549	0.124326530107
ENSG00000255823	0.04	0.884436783815	0.937750391276
ENSG00000160991	0.8	0.000362647897772	0.00471243664749
ENSG00000160993	0.56	0.000185234506428	0.00307346742877
ENSG00000156639	0.4	0.0119438835572	0.0506350668295
ENSG00000238061	1.42	0.000171186740685	0.00292224387265
ENSG00000238063	0.09	0.896199318107	NA
ENSG00000238062	0.21	0.690552105843	0.813051176869
ENSG00000102910	-0.06	0.553960494311	0.708400679548
ENSG00000280417	-1	0.0128736746064	0.0531986330654
ENSG00000274717	1.1	0.000190482997984	0.00311092453417
ENSG00000143590	0.18	0.414144156709	0.589190384831
ENSG00000225025	-0.08	0.876576989708	0.932244815094
ENSG00000225022	0.38	0.114579961932	0.246353147583
ENSG00000105011	0.07	0.742065553889	0.848213650962
ENSG00000178814	1.58	1.09506404572E-07	3.24374866903E-05
ENSG00000266274	1.18	2.16794680773E-06	0.000196339854404
ENSG00000167173	0.42	0.0223643044332	0.0786201770418
ENSG00000092051	0.93	9.68190881278E-05	0.00209893578362
ENSG00000185933	-0.76	0.015327991213	0.0603755935428
ENSG00000198959	0.76	0.0249067597239	0.0849608388051
ENSG00000204632	0.07	0.856280805903	0.921067635091
ENSG00000053501	0.18	0.150113156694	0.297071307927
ENSG00000204634	0.62	0.0299546309233	0.0972849004308
ENSG00000184083	-0.49	0.000413436518106	0.00513076448829
ENSG00000028116	0.01	0.940536512402	0.968512037789
ENSG00000099875	0.49	0.00369945156782	0.0221500345196
ENSG00000150967	-0.5	0.0742440907762	0.182084112242
ENSG00000228686	0.13	0.544465169929	0.70093725841
ENSG00000279138	-0.25	0.663573633118	NA
ENSG00000114423	-0.83	4.68191304506E-06	0.000304050532937
ENSG00000279133	0.22	0.230561308039	0.400350296358
ENSG00000204186	-1.42	5.32106061312E-05	0.00142951142762
ENSG00000204188	-0.49	0.150257332041	0.297307035913
ENSG00000015532	0.07	0.584716129831	0.733383250271
ENSG00000183196	0.31	0.607689956661	NA
ENSG00000090989	-0.05	0.704397635802	0.823022803935
ENSG00000183199	-0.02	0.915847180652	0.955218545165
ENSG00000086062	0.12	0.342320339255	0.520177842448
ENSG00000228532	0.11	0.753342322683	0.855277829312
ENSG00000239857	-0.07	0.698104871025	0.818815243682
ENSG00000239855	-0.06	0.868919552327	0.927556376535
ENSG00000278733	-0.04	0.939666592789	NA
ENSG00000173905	-0.35	0.0576304493004	0.153027674687
ENSG00000278732	1.3	0.0437589918643	NA
ENSG00000226045	-0.01	0.982997758281	NA
ENSG00000163508	-1.03	0.000183312234106	0.00305023330355
ENSG00000163507	-0.46	0.0591943695847	0.155785714453
ENSG00000226049	-0.16	0.518010849158	0.679501994737
ENSG00000086065	0.17	0.606023060463	0.750232961792
ENSG00000163501	0.08	0.885144622657	NA
ENSG00000183444	0.41	0.00357450173655	0.0216975638795
ENSG00000205583	-0.23	0.451232458201	0.622671926036
ENSG00000205581	-0.28	0.0277613743521	0.0918719512729
ENSG00000127533	0.49	0.106978371317	0.234875141783
ENSG00000127530	0.22	0.464770545758	0.63536760441
ENSG00000162458	0.26	0.662249896388	0.79264580297
ENSG00000254449	-0.44	0.511891327359	NA
ENSG00000254444	0.37	0.638368593958	NA
ENSG00000278267	0.02	0.954287110226	0.976173674403
ENSG00000278266	-0.88	0.174290141684	NA
ENSG00000125970	0.49	0.000302762006477	0.00420203947371
ENSG00000125971	0.49	0.000498847814388	0.00574874256425
ENSG00000051382	0.08	0.617148059468	0.758386718891
ENSG00000125977	0.26	0.0464587316197	0.131579468116
ENSG00000008382	0.28	0.0443240489539	0.127605075659
ENSG00000130429	0.66	3.11091829632E-05	0.00104018781749
ENSG00000130427	0.35	0.592330527279	NA
ENSG00000274902	0.82	0.00147546604965	0.0119202786606
ENSG00000143401	-0.37	0.0403404320056	0.119317132912
ENSG00000154380	-0.12	0.654280290877	0.785984342949
ENSG00000158805	0	0.976937153316	0.988476601163
ENSG00000164889	0.27	0.0305651864855	0.0985499308193
ENSG00000105928	-0.16	0.607089739628	0.750838421283
ENSG00000164885	0.66	1.70709994177E-06	0.000171635878891
ENSG00000164880	0.22	0.141664771792	0.28532566888
ENSG00000044459	0.47	0.00935798094822	0.0426355936904
ENSG00000173264	0.52	0.000202756760651	0.00324192211369
ENSG00000130396	0	0.98736005235	0.993557223162
ENSG00000186628	0.39	0.219992387938	0.388420223304
ENSG00000186625	0.03	0.78053550827	0.871249047783
ENSG00000173852	-0.3	0.082319349792	0.195533981704
ENSG00000132849	-0.82	0.000896694844753	0.00852093523279
ENSG00000236830	-0.01	0.977468982665	0.988761735119
ENSG00000196141	0.13	0.771525859054	0.86554760819
ENSG00000249667	-1.06	0.00358740110898	0.0217591650087
ENSG00000113583	-0.21	0.1616845853	0.312567365162
ENSG00000003402	0.44	0.0124817754383	0.0522065164109
ENSG00000252132	0.34	0.340584478614	0.518745487426
ENSG00000003400	0.13	0.274823279259	0.450121019455
ENSG00000243175	1.03	0.000535136945494	0.00604078470157
ENSG00000243176	-0.1	0.725549149745	0.837386556989
ENSG00000243179	-0.26	0.525627687479	0.685358270162
ENSG00000132661	-0.18	0.185417144017	0.344605466691
ENSG00000241990	0.2	0.260250089077	0.434079440012
ENSG00000134954	-0.85	3.2289082863E-05	0.0010569053193
ENSG00000042317	-0.22	0.187085042599	0.346646407214
ENSG00000134899	-0.56	0.00401244854696	0.023509592796
ENSG00000134955	0.29	0.0742842951145	0.182126240388
ENSG00000134897	-0.49	0.0263396506281	0.0884749759489
ENSG00000198093	-0.32	0.0441642011782	0.127268419426
ENSG00000231509	-0.46	0.371997871638	0.550262795227
ENSG00000231508	0.84	0.168291859946	NA
ENSG00000231507	0.64	0.0279865099175	0.0924109743103
ENSG00000231500	-0.11	0.688479212396	0.811657711121
ENSG00000175414	-0.7	0.0015944219752	0.0126181761542
ENSG00000179743	0.16	0.107020629921	0.234922590464
ENSG00000147224	-0.3	0.00460902627788	0.0259215395879
ENSG00000237903	0.77	0.0474418981875	0.133566843877
ENSG00000198324	0.28	0.0474309912678	0.133551983007
ENSG00000171241	-0.09	0.699054178317	0.819331048788
ENSG00000171246	-0.96	0.00988907227485	0.0442147930917
ENSG00000240487	-0.64	0.143521917894	0.287893149699
ENSG00000240489	-0.17	0.244365192196	0.416095965584
ENSG00000205639	0.33	0.318937772662	0.496240112796
ENSG00000135272	-0.56	0.0109099055474	0.047438196597
ENSG00000228118	0.12	0.859158949201	NA
ENSG00000234477	0.77	0.024709901772	0.0844228292651
ENSG00000276557	-0.47	0.109374661404	0.238642939383
ENSG00000095209	-0.49	0.00801291335175	0.0382710161052
ENSG00000276550	-0.69	0.00127528746275	0.0108237296415
ENSG00000243289	0.27	0.425786232123	0.600015186829
ENSG00000219433	-0.16	0.667200791038	0.796544739857
ENSG00000243280	1.5	0.0188983580531	NA
ENSG00000160766	0.4	0.0493559595131	0.137471323785
ENSG00000234473	-0.57	0.281330495937	NA
ENSG00000084623	0.23	0.0415424616985	0.121894026609
ENSG00000249859	-0.24	0.226802558519	0.39587841022
ENSG00000038532	0.03	0.751007862101	0.853822999999
ENSG00000249850	0.18	0.641441002131	0.776669443943
ENSG00000249855	-0.14	0.553853701344	0.708400679548
ENSG00000249856	-0.22	0.635650370242	0.772047091785
ENSG00000176148	-0.12	0.375569584532	0.553819843502
ENSG00000230679	0.32	0.473497032112	0.642742424368
ENSG00000135127	-0.55	0.0261048208659	0.0879351489929
ENSG00000176142	-0.04	0.669251637915	0.79799009369
ENSG00000230673	0.2	0.340070412401	0.518285743815
ENSG00000250869	0.4	0.35784860895	0.535914654959
ENSG00000066136	0.37	0.00740703338009	0.0362379562975
ENSG00000133265	0.09	0.546162975414	0.702175719584
ENSG00000275110	0.78	NA	NA
ENSG00000275111	-0.22	0.00228825055411	0.0159552186741
ENSG00000260558	1.22	0.00447672806693	0.0253941677198
ENSG00000002919	0.34	0.00714867997459	0.035382536178
ENSG00000243829	-0.01	0.975668895898	0.987530246209
ENSG00000083535	-0.39	0.0131332851664	0.0539987160681
ENSG00000255561	-0.25	0.0419242008426	0.122705987121
ENSG00000141337	0.02	0.900659095847	0.947246976033
ENSG00000249274	0.78	0.00341883300987	0.0210051967007
ENSG00000241468	0.44	0.00106732264152	0.00964410953465
ENSG00000066735	0.29	0.502345201663	0.666460550465
ENSG00000165071	0.33	0.0533533884538	0.145229918691
ENSG00000233372	1.61	0.0314690991262	NA
ENSG00000116157	-0.29	0.134618880309	0.275507744693
ENSG00000116151	-0.11	0.409847504392	0.585094854956
ENSG00000258940	0.29	0.391739605761	0.569209881536
ENSG00000258942	0.27	0.62637204677	NA
ENSG00000258944	0.8	0.000402252898332	0.00505811169667
ENSG00000223177	-0.2	0.653674893242	0.785655182703
ENSG00000268713	0.05	0.671757231607	0.799937519029
ENSG00000279673	-0.37	0.0604628519832	0.158002483685
ENSG00000279672	-0.33	0.101526290424	0.226262404357
ENSG00000101353	-0.16	0.42498374794	0.599489588676
ENSG00000101350	-0.08	0.35468903804	0.533158048998
ENSG00000272669	0.94	0.000149278000607	0.00267266463414
ENSG00000272668	-0.77	0.0358602489277	0.109804004615
ENSG00000272667	0.18	0.265543919056	0.440094021887
ENSG00000272666	0.59	0.0238045755753	0.0821458652197
ENSG00000272660	0.03	0.928817153684	0.962610763163
ENSG00000272663	-0.17	0.75819904596	NA
ENSG00000272662	0.02	0.961298035523	0.980318110924
ENSG00000183022	0.11	0.649012312839	0.782468581832
ENSG00000271318	-0.98	0.174409843944	NA
ENSG00000271314	-0.71	0.180554862847	NA
ENSG00000130985	0.43	0.0146549352132	0.0583443460972
ENSG00000163162	0.57	0.00354247743703	0.0215638544448
ENSG00000233594	0.38	0.500994739919	0.665375752199
ENSG00000067066	0.35	0.0708959890303	0.176388804416
ENSG00000233597	0.04	0.891203985681	0.941685436954
ENSG00000274799	0.12	0.809465358098	0.890401653965
ENSG00000272717	0.51	0.274844430027	0.450121019455
ENSG00000063761	-0.06	0.775052833454	0.867924566152
ENSG00000262098	-0.35	0.392416664874	0.569705251109
ENSG00000235437	-0.33	0.0703398878261	0.175483635615
ENSG00000060491	0.5	0.000718911067877	0.00736224506629
ENSG00000174738	-0.82	0.000187490149713	0.00309037366309
ENSG00000272716	-0.17	0.580465927496	0.729827020327
ENSG00000234745	0.44	0.0057605966886	0.0303379941957
ENSG00000234741	-0.14	0.55815478475	0.71150191966
ENSG00000234742	-0.66	0.0779714944591	0.188210337795
ENSG00000231991	0.74	0.000605839204214	0.00654005195119
ENSG00000112619	0.11	0.682719778077	0.807382370434
ENSG00000231999	-0.7	0.000263989641593	0.00387620434141
ENSG00000113504	0.16	0.48468175637	0.652063198625
ENSG00000117682	0.22	0.00465035638206	0.0260367287007
ENSG00000187912	0.44	0.00745408730932	0.0364081069732
ENSG00000087338	-0.4	0.00769251578741	0.0372126431404
ENSG00000170921	0.12	0.506863529174	0.669870659477
ENSG00000116489	0.31	0.113075703091	0.244158729906
ENSG00000086570	-0.18	0.450549845856	0.621998837989
ENSG00000076053	-0.05	0.719213769232	0.832829257544
ENSG00000075886	-0.33	0.13414857316	0.274900884699
ENSG00000075884	0.42	0.0243012016101	0.0833264323416
ENSG00000082781	0.34	0.323204143301	0.500510280285
ENSG00000073737	-0.26	0.48225346344	0.65012841205
ENSG00000073734	-0.51	0.454111256433	NA
ENSG00000224334	-0.37	0.483288744804	0.650978626368
ENSG00000235290	-0.19	0.587206125404	0.735379054393
ENSG00000146955	0.94	0.00164572330431	0.0129004699586
ENSG00000269397	-1.17	0.00176570240056	0.0134759043295
